Codi,Nom,Codi comarca,Nom comarca,UTM X,UTM Y,Longitud,Latitud,Georeferència,LIMADM_MUNICIPI,LIMADM COMARCA
171061,Mollet de Peralada,02,Alt Empordà,500047.1156,4689591.141,3.000572131,42.35858847,POINT (3.000572131 42.35858847),243,6
082943,Vallgorguina,41,Vallès Oriental,459322.7846,4610728.332,2.511522938,41.64725988,POINT (2.511522938 41.64725988),741,22
251543,"Omells de na Gaia, els",38,Urgell,339340.8521,4596128.366,1.07510478,41.50068029,POINT (1.07510478 41.50068029),935,17
170871,Juià,20,Gironès,492328.5115,4651773.291,2.907342846,42.01794949,POINT (2.907342846 42.01794949),20,14
171447,Regencós,10,Baix Empordà,514245.2169,4644556.08,3.171880236,41.95285504,POINT (3.171880236 41.95285504),911,16
080193,Barcelona,13,Barcelonès,431205.8838,4581535.646,2.177241106,41.38240539,POINT (2.177241106 41.38240539),512,29
430252,Benifallet,09,Baix Ebre,291168.1246,4538871.987,0.517981377,40.97430796,POINT (0.517981377 40.97430796),170,40
170583,Crespià,28,Pla de l'Estany,483312.6405,4670645.389,2.797909523,42.18778054,POINT (2.797909523 42.18778054),285,11
080689,Cervelló,11,Baix Llobregat,412971.8686,4583253.787,1.958951323,41.39611352,POINT (1.958951323 41.39611352),847,31
170773,Garriguella,02,Alt Empordà,505328.6511,4688030.234,3.064692114,42.34451252,POINT (3.064692114 42.34451252),434,6
251484,Odèn,35,Solsonès,366701.4237,4665871.266,1.387099236,42.13362308,POINT (1.387099236 42.13362308),303,12
252167,Talavera,32,Segarra,361491.9515,4604683.211,1.338415635,41.58183982,POINT (1.338415635 41.58183982),549,19
251018,"Granadella, la",18,Garrigues,304705.6825,4580821.604,0.665377869,41.35522766,POINT (0.665377869 41.35522766),782,27
172348,Biure,02,Alt Empordà,491356.7799,4687320.416,2.895078275,42.33809006,POINT (2.895078275 42.33809006),237,6
430923,Mont-roig del Camp,08,Baix Camp,328496.635,4550457.638,0.958121082,41.08730454,POINT (0.958121082 41.08730454),155,39
252537,"Vilosell, el",18,Garrigues,328305.7381,4583342.429,0.94660253,41.38329641,POINT (0.94660253 41.38329641),842,27
081000,Gurb,24,Osona,437271.3629,4643445.696,2.243276016,41.94048906,POINT (2.243276016 41.94048906),9,13
080174,Balenyà,24,Osona,436477.1764,4629560.22,2.235188771,41.81537217,POINT (2.235188771 41.81537217),687,13
431732,"Vilella Alta, la",29,Priorat,314035.5848,4566068.511,0.781334275,41.22464309,POINT (0.781334275 41.22464309),435,35
089024,Vilanova del Vallès,41,Vallès Oriental,440707.0423,4600509.604,2.288998615,41.55405656,POINT (2.288998615 41.55405656),702,22
080863,"Franqueses del Vallès, les",41,Vallès Oriental,441462.1127,4609635.612,2.297161105,41.63630673,POINT (2.297161105 41.63630673),824,22
081982,Sant Antoni de Vilamajor,41,Vallès Oriental,450111.1572,4613707.552,2.400660571,41.67356956,POINT (2.400660571 41.67356956),796,22
081635,Pineda de Mar,21,Maresme,474138.1547,4608468.362,2.689529503,41.62752246,POINT (2.689529503 41.62752246),883,25
250707,Castellserà,38,Urgell,332622.0503,4623627.459,0.986964286,41.74684408,POINT (0.986964286 41.74684408),858,17
250352,"Sentiu de Sió, la",23,Noguera,323697.4158,4630338.273,0.877706518,41.80531687,POINT (0.877706518 41.80531687),738,15
251713,"Pobla de Segur, la",25,Pallars Jussà,332460.6499,4679526.027,0.969082431,42.24995562,POINT (0.969082431 42.24995562),249,9
081846,Rubí,40,Vallès Occidental,419143.9597,4593993.757,2.031335058,41.49348467,POINT (2.031335058 41.49348467),908,26
082573,Santa Maria de Miralles,06,Anoia,376961.9197,4597316.082,1.525443659,41.51803535,POINT (1.525443659 41.51803535),869,24
171616,Sant Feliu de Pallerols,19,Garrotxa,459258.5093,4658269.552,2.50747617,42.0754392,POINT (2.50747617 42.0754392),63,10
081477,Olesa de Montserrat,11,Baix Llobregat,407742.9852,4599684.852,1.893900541,41.54350594,POINT (1.893900541 41.54350594),699,31
171899,"Cellera de Ter, la",34,Selva,468698.4327,4646233.462,2.622234819,41.96746992,POINT (2.622234819 41.96746992),30,20
081748,Puigdàlber,03,Alt Penedès,391429.556,4584451.505,1.701100137,41.40427965,POINT (1.701100137 41.40427965),850,32
081496,Olost,24,Osona,425093.3832,4648595.796,2.095728143,41.98580669,POINT (2.095728143 41.98580669),134,13
081311,Montesquiu,24,Osona,434675.5021,4662279.745,2.209866277,42.10989357,POINT (2.209866277 42.10989357),68,13
251142,Ivorra,32,Segarra,366656.1182,4625646.204,1.395661121,41.77146172,POINT (1.395661121 41.77146172),769,19
171729,Sant Martí de Llémena,20,Gironès,470832.4939,4653850.457,2.647611077,42.0361542,POINT (2.647611077 42.0361542),86,14
250740,Ciutadilla,38,Urgell,344804.1952,4602776.412,1.138813382,41.56160701,POINT (1.138813382 41.56160701),734,17
431634,"Vendrell, el",12,Baix Penedès,377208.2917,4564227.698,1.53509551,41.22012232,POINT (1.53509551 41.22012232),456,33
170182,Bellcaire d'Empordà,10,Baix Empordà,507817.5887,4658775.184,3.094515204,42.08101115,POINT (3.094515204 42.08101115),92,16
